id,name,categories,rating,coordinates.latitude,coordinates.longitude,location.address1,location.city,location.zip_code,location.country,location.state
PWWQBzHvhdqCERhCbfnsqg,zarky's fine foods on dundurn,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'food', 'title': 'Food'}]",4.0,43.25403,-79.89176,264 Dundurn Street S,Hamilton,L8P 4K9,CA,ON
vobj9hR1mUYtSWUvlrvZHA,pizza pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,43.2606780417789,-79.8896347910949,50 Dundurn Street S,Hamilton,L8P 4Y8,CA,ON
BoIS3nw0UHM4PtHWkfMZpg,pizza hut,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",2.5,43.2621609,-79.88628130000001,610 King Street W,Hamilton,L8P 1C2,CA,ON
iG-zJSSR6t4fRaH3M7fkEg,a&w,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,43.25859655,-79.87511481,194 King Street West,Hamilton,L8P 1A5,CA,ON
ZN1WpL2iKb6qTMFR8C_nNw,hill street dog park,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",3.0,43.2564011,-79.8876495,13 Hill Street,Hamilton,L8P,CA,ON
5Ur9YAIBwgZA4eXWIZLe8A,lazy flamingo,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",2.0,43.2583399,-79.87729,19 Hess St S,Hamilton,L8P 3M7,CA,ON
bUBSkHtuQsMV2aERS6tbrw,rokbar,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.0,43.25842,-79.87725,15 Hess Street S,Hamilton,L8P,CA,ON
ykRGJTVB_FBK1U7c_WMZyQ,hotopia,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",3.0,43.26089389381166,-79.88295394924148,468 King Street W,Hamilton,L8P 1B7,CA,ON
8YHlyfvfuesYXvg2xXEqPg,indian chinese halal,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'chinese', 'title': 'Chinese'}]",2.5,43.2619095,-79.8762665,239 York Boulevard,Hamilton,L8R 1Y7,CA,ON
Q4oLgsU62VPR28pBm0vCXw,earth to table : bread bar,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,43.25284,-79.88702,258 Locke Street S,Hamilton,L8P 4B9,CA,ON
6F_TjwC8F3OG_q1lGxgMFg,aberdeen tavern,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,43.2512808,-79.8933956,432 Aberdeen Avenue,Hamilton,L8P 2S2,CA,ON
uy_vkyImATNvWYzbUCOxyQ,the burnt tongue,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,43.2555538,-79.8858002,182 Locke Street S,Hamilton,L8P 4B3,CA,ON
zH1IGA8_naVKv4WDqvSOIg,the west town bar & grill,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,43.25456,-79.88633,214 Locke Street S,Hamilton,L8P 4B4,CA,ON
vqyK2q3zJ74TIT1-7Bf3Tg,la luna,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,43.25942165323912,-79.87848757635106,306 King Street W,Hamilton,L8P 1B1,CA,ON
GIjr9JsXwtUAWhTFo9VBHg,peruviano,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,43.25299,-79.88692,254 Locke Street S,Hamilton,L8P 4B9,CA,ON
dxsrhzpSxY9wDGbZxhIjHQ,the coop,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",4.0,43.2591337,-79.8774391,274-274 King Street W,Hamilton,L8P 1J6,CA,ON
wNHa-Hze5WuGQjFG9aqdFw,tomah,"[{'alias': 'syrian', 'title': 'Syrian'}]",5.0,43.25546,-79.88064,132 Queen Street S,Hamilton,L8P 3S2,CA,ON
5snqRcB4ug9Vp_CpRf4vdw,goodness me! natural food market,"[{'alias': 'shopping', 'title': 'Shopping'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}, {'alias': 'grocery', 'title': 'Grocery'}]",4.5,43.25577,-79.88585,176 Locke Street S,Hamilton,L8P 4A9,CA,ON
G6IQ3GGuJqR0CzPShjrvHg,cake & loaf bakery,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,43.2519312,-79.8921731,321 Dundurn Street S,Hamilton,L8P 2M5,CA,ON
SRn16jLAA0DD88FGywZk9A,cima enoteca,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,43.25512,-79.88608,190 Locke Street S,Hamilton,L8P 4B4,CA,ON
ZgoVlQmApvjWt-0evoeoGQ,moodys,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,43.25821,-79.87853,107 George Street,Hamilton,L8P 1E3,CA,ON
dStxAm_cBxyBSXeoUCRxZg,ye old squire,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",3.5,43.25415635113879,-79.88594719466658,225 Locke Street S,Hamilton,L8P 4B6,CA,ON
Fkm6WTO7-auG5V4NtzpvRA,amigos,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,43.25825,-79.87868,109 George Street,Hamilton,L8P 1E3,CA,ON
i8nQA6qFkr3TmSCZ1ukbGQ,electric diner,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,43.25845,-79.878,96 George Street,Hamilton,L8P 3M8,CA,ON
BcOccyfjH_pfu8Z871iSEQ,ark and anchor,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,43.2595,-79.87812,300 King Street W,Hamilton,L8P 1B1,CA,ON
YBi5k9aeRpi8PczZd3VazA,glow juicery,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",4.5,43.25521,-79.88558,35 Pine Street,Hamilton,L8P 2A2,CA,ON
edfrEb-q4HkKIh0pv-bxcA,queen's pizza & wings,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.5,43.25379,-79.88139,178 Queen Street S,Hamilton,L8P 3S7,CA,ON
1E7ww2xRfk6GKEw5HRg4qg,papagayo restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,43.25902,-79.87646,246 King Street W,Hamilton,L8P 1A9,CA,ON
oOxuBeVcfyEExUn2d_FO0A,smoke's poutinerie,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",3.5,43.25854,-79.87863,112 George Street,Hamilton,L8P 1E3,CA,ON
3NdTvkvimiJ8ShpCPmz7QQ,delirious burger,"[{'alias': 'burgers', 'title': 'Burgers'}]",5.0,43.25497,-79.88563,197 Locke Street,Hamilton,L8P 4B5,CA,ON
EmaHgp6Asne9crfA1XFPzA,shehnai restaurant authentic indian cuisine,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.0,43.2593,-79.88792,447 Main Street W,Hamilton,L8P 1K5,CA,ON
wCc873DspkzU071RpRr_TQ,pasta mercato,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",5.0,43.2558669,-79.88559774076528,170 Locke Street S,Hamilton,L8P 4A9,CA,ON
7LaTBlqKxftS-Or25dGGjQ,bastoni's shawarma & grill,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,43.25896,-79.87622,234 King Street W,Hamilton,L8P 1A9,CA,ON
